PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,PGM_TRMNTN_CD,TRMNTN_EXPRTN_DT,ZIP_CD,Year
1.0,1,WOMENS HOSPITAL,290018,1,19940906.0,89104.0,2018
1.0,1,CARSON TAHOE REGIONAL MEDICAL CENTER,290019,0,,89703.0,2018
1.0,1,NYE REGIONAL MEDICAL CENTER,290020,1,20150821.0,89049.0,2018
1.0,1,VALLEY HOSPITAL MEDICAL CENTER,290021,0,,89106.0,2018
1.0,1,DESERT SPRINGS HOSPITAL,290022,0,,89119.0,2018
1.0,1,GROVER C DILS MEDICAL CENTER,290027,7,20100217.0,89008.0,2018
1.0,1,SCHURZ PHS INDIAN HOSPITAL,290028,1,19860101.0,89427.0,2018
1.0,1,OWYHEE COMMUNITY HEALTH FACILITY,290029,7,20030331.0,89832.0,2018
1.0,1,INCLINE VILLAGE COMMUNITY HOSPITAL,290031,1,19900701.0,89450.0,2018
1.0,1,SPARKS FAMILY HOSPITAL INC,290032,0,,89434.0,2018
1.0,1,NATHAN ADELSON HOSPICE,290033,4,19910201.0,89109.0,2018
1.0,1,CARE UNIT HOSPITAL OF NEVADA,290034,1,19921230.0,89102.0,2018
1.0,1,IHS OF SHADOW MOUNTAIN,290036,1,20010401.0,89130.0,2018
1.0,1,THC OF LAS VEGAS,290037,7,19940901.0,89102.0,2018
1.0,1,INCLINE VILLAGE COMMUNITY HOSPITAL,290038,1,20001201.0,89451.0,2018
1.0,1,MOUNTAINVIEW HOSPITAL,290039,0,,89128.0,2018
1.0,1,SUMMERLIN HOSPITAL MEDICAL CENTER,290041,0,,89144.0,2018
1.0,1,HARMON HOSPITAL,290042,0,,89119.0,2018
1.0,1,SELECT SPECIALTY HOSPITAL,290043,7,19991231.0,89520.0,2018
1.0,1,PROGRESSIVE HOSPITAL,290044,1,20031231.0,89121.0,2018
1.0,1,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,290045,0,,89052.0,2018
1.0,1,SPRING VALLEY HOSPITAL MEDICAL CENTER,290046,0,,89118.0,2018
1.0,1,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,290047,0,,89148.0,2018
1.0,1,CARSON VALLEY MEDICAL CENTER,290048,7,20040331.0,89410.0,2018
1.0,1,RENOWN SOUTH MEADOWS MEDICAL CENTER,290049,0,,89521.0,2018
1.0,1,MESA VIEW REGIONAL HOSPITAL,290050,7,20041031.0,89027.0,2018
1.0,1,SIERRA SURGERY HOSPITAL,290051,1,20150401.0,89703.0,2018
1.0,1,DESERT VIEW REGIONAL MEDICAL CENTER,290052,1,20061231.0,89048.0,2018
1.0,1,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,290053,0,,89113.0,2018
1.0,1,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,290054,0,,89149.0,2018
1.0,1,CONTINUECARE HOSPITAL OF CARSON TAHOE INC,290055,7,20090228.0,89703.0,2018
1.0,1,MOUNTAIN'S EDGE HOSPITAL,290056,0,,89148.0,2018
1.0,1,HENDERSON HOSPITAL,290057,0,,89011.0,2018
1.0,1,DIGNITY HEALTH ST ROSE DOMINICAN N L V  CAMPUS,290058,0,,89031.0,2018
1.0,1,CONCORD HOSPITAL,300001,0,,3301.0,2018
1.0,1,NEWPORT HOSPITAL,300002,1,19900611.0,3773.0,2018
1.0,1,MARY HITCHCOCK MEMORIAL HOSPITAL,300003,0,,3756.0,2018
1.0,1,LAKES REGION GENERAL HOSPITAL,300005,0,,3246.0,2018
1.0,1,HUGGINS HOSPITAL,300006,7,20050531.0,3894.0,2018
1.0,1,MONADNOCK COMMUNITY HOSPITAL,300007,7,20041226.0,3458.0,2018
1.0,1,LITTLETON REGIONAL HOSPITAL,300008,1,20010831.0,3561.0,2018
1.0,1,NEW LONDON HOSPITAL ASSOCIATION INC,300009,7,20030331.0,3257.0,2018
1.0,1,SPEARE MEMORIAL HOSPITAL,300010,7,20050504.0,3264.0,2018
1.0,1,ST JOSEPH HOSPITAL,300011,0,,3060.0,2018
1.0,1,ELLIOT HOSPITAL,300012,0,,3103.0,2018
1.0,1,FRANKLIN REGIONAL HOSPITAL,300013,7,20040630.0,3235.0,2018
1.0,1,FRISBIE MEMORIAL HOSPITAL,300014,0,,3867.0,2018
1.0,1,MEMORIAL HOSPITAL THE,300015,7,20041031.0,3860.0,2018
1.0,1,ALICE PECK DAY MEMORIAL HOSPITAL,300016,1,20030731.0,3766.0,2018
1.0,1,PARKLAND MEDICAL CENTER,300017,0,,3038.0,2018
1.0,1,WENTWORTH-DOUGLASS HOSPITAL,300018,0,,3820.0,2018
1.0,1,CHESHIRE MEDICAL CENTER,300019,0,,3431.0,2018
1.0,1,SOUTHERN NH MEDICAL CENTER,300020,0,,3060.0,2018
1.0,1,WEEKS MEMORIAL HOSPITAL-SWING,300021,1,20010731.0,3584.0,2018
1.0,1,ANDROSCOGGIN VALLEY HOSPITAL,300022,7,20050120.0,3570.0,2018
1.0,1,EXETER HOSPITAL INC,300023,0,,3833.0,2018
1.0,1,VALLEY REGIONAL HOSPITAL,300024,7,20040930.0,3743.0,2018
1.0,1,COTTAGE HOSPITAL,300028,1,20010531.0,3785.0,2018
1.0,1,PORTSMOUTH REGIONAL HOSPITAL,300029,0,,3801.0,2018
1.0,1,NEW HAMPSHIRE HOSP-MED SURG BLDG,300032,4,19870301.0,3301.0,2018
1.0,1,UPPER CONNECTICUT VALLEY HOSPITAL,300033,1,20010331.0,3576.0,2018
1.0,1,CATHOLIC MEDICAL CENTER,300034,0,,3102.0,2018
1.0,1,HACKENSACK UNIVERSITY MEDICAL CENTER,310001,0,,7601.0,2018
1.0,1,NEWARK BETH ISRAEL MEDICAL CENTER,310002,0,,7112.0,2018
1.0,1,PALISADES MEDICAL CENTER,310003,0,,7047.0,2018
1.0,1,HUNTERDON MEDICAL CENTER,310005,0,,8822.0,2018
1.0,1,ST MARY'S GENERAL HOSPITAL,310006,0,,7055.0,2018
1.0,1,HOLY NAME MEDICAL CENTER,310008,0,,7666.0,2018
1.0,1,CLARA MAASS MEDICAL CENTER,310009,0,,7109.0,2018
1.0,1,PENN MEDICINE PRINCETON MEDICAL CENTER,310010,0,,8536.0,2018
1.0,1,CAPE REGIONAL MEDICAL CENTER INC,310011,0,,8210.0,2018
1.0,1,VALLEY HOSPITAL,310012,0,,7450.0,2018
1.0,1,IRVINGTON GENERAL HOSPITAL,310013,1,20060201.0,7111.0,2018
1.0,1,COOPER UNIVERSITY HOSPITAL,310014,0,,8103.0,2018
1.0,1,MORRISTOWN MEDICAL CENTER,310015,0,,7962.0,2018
1.0,1,CAREPOINT HEALTH-CHRIST HOSPITAL,310016,0,,7306.0,2018
1.0,1,CHILTON MEDICAL CENTER,310017,0,,7444.0,2018
1.0,1,SAINT JAMES HOSPITAL,310018,1,20080501.0,7105.0,2018
1.0,1,ST JOSEPH'S UNIVERSITY MEDICAL CENTER,310019,0,,7503.0,2018
1.0,1,PBI REGIONAL MEDICAL CENTER,310020,1,20070301.0,7055.0,2018
1.0,1,ST FRANCIS MEDICAL CENTER,310021,0,,8629.0,2018
1.0,1,VIRTUA WEST JERSEY HOSPITALS VOORHEES,310022,0,,8043.0,2018
1.0,1,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,310024,0,,7065.0,2018
1.0,1,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,310025,0,,7002.0,2018
1.0,1,BARNERT HOSPITAL,310026,1,20080201.0,7514.0,2018
1.0,1,TRINITAS REGIONAL MEDICAL CENTER,310027,0,,7207.0,2018
1.0,1,NEWTON MEDICAL CENTER,310028,0,,7860.0,2018
1.0,1,OUR LADY OF LOURDES MEDICAL CENTER,310029,0,,8103.0,2018
1.0,1,DEBORAH HEART AND LUNG CENTER,310031,0,,8015.0,2018
1.0,1,INSPIRA MEDICAL CENTER VINELAND,310032,0,,8360.0,2018
1.0,1,ELIZABETH GEN MED CTR EAST,310033,1,19900131.0,7206.0,2018
1.0,1,RIVERVIEW MEDICAL CENTER,310034,0,,7701.0,2018
1.0,1,SOUTH AMBOY MEMORIAL HOSPITAL,310036,1,19990806.0,8879.0,2018
1.0,1,PASCACK VALLEY HOSPITAL,310037,1,20071231.0,7675.0,2018
1.0,1,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,310038,0,,8901.0,2018
1.0,1,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,310039,0,,8861.0,2018
1.0,1,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,310040,0,,7030.0,2018
1.0,1,COMMUNITY MEDICAL CENTER,310041,0,,8755.0,2018
1.0,1,"CLARA MAASS MEDICAL CENTER, WEST HUDSON DIVISION",310042,0,,7032.0,2018
1.0,1,MONTCLAIR COMMUNITY HOSPITAL,310043,1,19990624.0,7042.0,2018
1.0,1,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,310044,0,,8534.0,2018
1.0,1,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,310045,0,,7631.0,2018
1.0,1,SHORE MEDICAL CENTER,310047,0,,8244.0,2018
1.0,1,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,310048,0,,8876.0,2018
1.0,1,ST FRANCIS COMMUNITY HEALTH CENTER,310049,1,20021030.0,7302.0,2018
1.0,1,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,310050,0,,7834.0,2018
1.0,1,OVERLOOK MEDICAL CENTER,310051,0,,7902.0,2018
1.0,1,OCEAN MEDICAL CENTER,310052,0,,8724.0,2018
1.0,1,RIVERSIDE HOSP INC,310053,1,19851118.0,7005.0,2018
1.0,1,HACKENSACK-UMC MOUNTAINSIDE,310054,0,,7042.0,2018
1.0,1,ZURBRUGG MEMORIAL HOSPITAL,310056,4,19951231.0,8075.0,2018
1.0,1,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,310057,0,,8060.0,2018
1.0,1,BERGEN NEW BRIDGE MEDICAL CENTER,310058,0,,7652.0,2018
1.0,1,SOUTH BERGEN HOSPITAL,310059,1,19871218.0,7604.0,2018
1.0,1,ST LUKE'S WARREN HOSPITAL,310060,0,,8865.0,2018
1.0,1,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,310061,0,,8046.0,2018
1.0,1,UNITED HOSPITALS OF NEWARK,310062,1,19970218.0,7107.0,2018
1.0,1,MUHLENBERG REGIONAL MEDICAL CENTER,310063,1,20080813.0,7061.0,2018
1.0,1,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,310064,0,,8401.0,2018
1.0,1,SAINT CLARE'S HOSPITAL,310067,1,20010601.0,7801.0,2018
1.0,1,BRIDGETON HOSPITAL,310068,1,19881227.0,8302.0,2018
1.0,1,INSPIRA MEDICAL CENTER ELMER,310069,0,,8318.0,2018
1.0,1,SAINT PETER'S UNIVERSITY HOSPITAL,310070,0,,8901.0,2018
1.0,1,ST MARYS HOSPITAL,310071,1,19960208.0,7050.0,2018
1.0,1,TRINITAS HOSPITAL,310072,1,20011101.0,7207.0,2018
1.0,1,JERSEY SHORE UNIVERSITY MEDICAL CENTER,310073,0,,7754.0,2018
1.0,1,JERSEY CITY MEDICAL CENTER,310074,0,,7302.0,2018
1.0,1,MONMOUTH MEDICAL CENTER,310075,0,,7740.0,2018
1.0,1,SAINT BARNABAS MEDICAL CENTER,310076,0,,7039.0,2018
1.0,1,GENERAL HOSPITAL CENTER AT PASSAIC,310077,1,20031231.0,7055.0,2018
1.0,1,HOSPITAL CENTER AT ORANGE,310078,1,20040123.0,7050.0,2018
1.0,1,INSPIRA MEDICAL CENTER WOODBURY,310081,0,,8096.0,2018
1.0,1,EAST ORANGE GENERAL HOSPITAL,310083,0,,7018.0,2018
1.0,1,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,310084,0,,8701.0,2018
1.0,1,KENNEDY MEM HOSPITAL AT SADDLE BROOK,310085,1,19940204.0,7662.0,2018
1.0,1,JEFFERSON STRATFORD HOSPITAL,310086,0,,8084.0,2018
1.0,1,NEWCOMB MEDICAL CENTER,310087,4,20000101.0,8360.0,2018
1.0,1,WM B KESSLER MEMORIAL HOSPITAL,310088,1,20090312.0,8037.0,2018
1.0,1,UNION HOSPITAL,310090,1,20071001.0,7083.0,2018
1.0,1,MEMORIAL HOSPITAL OF SALEM COUNTY,310091,0,,8079.0,2018
1.0,1,CAPITAL HEALTH SYSTEM-FULD CAMPUS,310092,0,,8638.0,2018
1.0,1,COLUMBUS HOSPITAL,310093,1,20080501.0,7107.0,2018
1.0,1,"LIVINGSTON COMMUNITY HOSPITAL,THE",310094,1,19901127.0,7039.0,2018
1.0,1,SAINT MICHAEL'S MEDICAL CENTER,310096,0,,7102.0,2018
1.0,1,LIBERTYHEALTH-GREENVILLE HOSPITAL CAMPUS,310105,1,20080423.0,7305.0,2018
1.0,1,JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY,310108,0,,8818.0,2018
1.0,1,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,310110,0,,8690.0,2018
1.0,1,CENTRASTATE MEDICAL CENTER,310111,0,,7728.0,2018
1.0,1,BAYSHORE MEDICAL CENTER,310112,0,,7733.0,2018
1.0,1,SOUTHERN OCEAN MEDICAL CENTER,310113,0,,8050.0,2018
1.0,1,HACKETTSTOWN MEDICAL CENTER,310115,0,,7840.0,2018
1.0,1,ST JOSEPH'S WAYNE HOSPITAL,310116,1,20091231.0,7470.0,2018
1.0,1,GARDEN STATE COMMUNITY HOSPITAL,310117,1,19920415.0,8053.0,2018
1.0,1,HUDSON REGIONAL HOSPITAL,310118,0,,7094.0,2018
1.0,1,UNIVERSITY HOSPITAL,310119,0,,7101.0,2018
1.0,1,SAINT CLARE'S HOSPITAL/SUSSEX,310120,1,20120930.0,7461.0,2018
1.0,1,ROOSEVELT HOSPITAL,310121,1,19980624.0,8840.0,2018
1.0,1,SPECIALTY HOSPITAL AT MONMOUTH,310122,7,20041101.0,7740.0,2018
1.0,1,SEMPERCARE HOSPITAL OF BELLEVILLE,310123,7,20041101.0,7109.0,2018
1.0,1,REHABILITATION HOSPITAL  AT RARITAN BAY MEDICAL CT,310124,7,20041101.0,8861.0,2018
1.0,1,KINDRED HOSPITAL NEW JERSEY MORRIS COUNTY,310125,7,20050301.0,7801.0,2018
1.0,1,HEALTHSOUTH SPECIALTY HOSPITAL OF UNION,310126,7,20051101.0,7083.0,2018
1.0,1,LOURDES SPECIALTY HOSPITAL OF SOUTHERN NEW JERSEY,310127,7,20060831.0,8046.0,2018
1.0,1,ACUITY SPECIALTY HOSPITAL OF NEW JERSEY,310128,7,20100531.0,8401.0,2018
1.0,1,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,310130,0,,7675.0,2018
1.0,1,UNM HOSPITAL,320001,0,,87106.0,2018
1.0,1,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,320002,0,,87505.0,2018
1.0,1,ALTA VISTA REGIONAL HOSPITAL,320003,0,,87701.0,2018
1.0,1,GERALD CHAMPION REGIONAL MEDICAL CENTER,320004,0,,88310.0,2018
1.0,1,SAN JUAN REGIONAL MEDICAL CENTER,320005,0,,87401.0,2018
1.0,1,EASTERN NEW MEXICO MEDICAL CENTER,320006,0,,88201.0,2018
1.0,1,LOVELACE MEDICAL CENTER,320009,0,,87102.0,2018
1.0,1,EASTERN NEW MEXICO MEDICAL CENTER,320010,1,19891213.0,88201.0,2018
1.0,1,PRESBYTERIAN ESPANOLA HOSPITAL,320011,0,,87532.0,2018
1.0,1,DR DAN C TRIGG MEMORIAL HOSPITAL,320012,4,20000314.0,88401.0,2018
1.0,1,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,320013,7,20170719.0,87571.0,2018
1.0,1,MIMBRES MEMORIAL HOSPITAL,320014,7,20111219.0,88031.0,2018
1.0,1,GILA REGIONAL MEDICAL CENTER,320016,0,,88061.0,2018
1.0,1,LOVELACE WOMEN'S HOSPITAL,320017,0,,87109.0,2018
1.0,1,MEMORIAL MEDICAL CENTER,320018,0,,88011.0,2018
1.0,1,LOVELACE MEDICAL CENTER - GIBSON,320019,1,20070701.0,87108.0,2018
1.0,1,PRESBYTERIAN HOSPITAL,320021,0,,87106.0,2018
1.0,1,PLAINS REGIONAL MEDICAL CENTER,320022,0,,88101.0,2018
1.0,1,PLAINS REG MED CTR PORTALES HM HLTH,320023,4,19981013.0,88130.0,2018
1.0,1,ARTESIA GENERAL HOSPITAL,320030,0,,88210.0,2018
1.0,1,DE BACA GENERAL HOSPITAL,320031,7,20001120.0,88119.0,2018
1.0,1,SOCORRO GENERAL HOSPITAL,320032,4,20000329.0,87801.0,2018
1.0,1,LOS ALAMOS MEDICAL CENTER,320033,0,,87544.0,2018
1.0,1,SIERRA VISTA HOSPITAL INC,320035,1,20000321.0,87901.0,2018
1.0,1,CIBOLA GENERAL HOSPITAL,320037,7,20080902.0,87020.0,2018
1.0,1,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,320038,0,,87301.0,2018
1.0,1,LINCOLN COUNTY MEDICAL CENTER,320046,1,20041219.0,88345.0,2018
1.0,1,UNION COUNTY GENERAL HOSPITAL,320048,1,20010318.0,88415.0,2018
1.0,1,MINERS COLFAX MEDICAL CENTER,320049,2,19861201.0,87740.0,2018
1.0,1,LAS VEGAS MEDICAL CENTER,320051,1,19870223.0,87701.0,2018
1.0,1,VALENCIA PRESBYTERIAN HOSPITAL,320053,1,19900430.0,87002.0,2018
1.0,1,PHS INDIAN HOSPITAL,320056,1,20030101.0,87106.0,2018
1.0,1,SANTA FE PHS INDIAN HOSPITAL,320057,0,,87501.0,2018
1.0,1,MESCALERO PHS INDIAN HOSPITAL,320058,0,,88340.0,2018
1.0,1,NORTHERN NAVAJO MEDICAL CENTER,320059,0,,87420.0,2018
1.0,1,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,320060,0,,87327.0,2018
1.0,1,GALLUP INDIAN MEDICAL CENTER,320061,0,,87301.0,2018
1.0,1,CROWNPOINT HEALTHCARE FACILITY,320062,0,,87313.0,2018
1.0,1,CARLSBAD MEDICAL CENTER,320063,0,,88220.0,2018
1.0,1,LEA REGIONAL MEDICAL CENTER,320065,0,,88240.0,2018
1.0,1,JAL COMMUNITY HOSP,320066,1,19860715.0,88252.0,2018
1.0,1,GUADALUPE COUNTY HOSPITAL,320067,0,,88435.0,2018
1.0,1,NOR LEA GENERAL HOSPITAL,320068,7,20020731.0,88260.0,2018
1.0,1,MINERS' COLFAX MEDICAL CENTER,320069,7,20101101.0,87740.0,2018
1.0,1,DHHS USPHS INDIAN HEALTH SERVICES,320070,0,,87049.0,2018
1.0,1,CUBA HOSPITAL,320071,5,19860530.0,87013.0,2018
1.0,1,CARRIE TINGLEY HOSP FOR CRIPPLED CHILD,320072,1,19920701.0,87102.0,2018
1.0,1,COLFAX GENERAL HOSPITAL,320073,4,19851231.0,87747.0,2018
1.0,1,LOVELACE WESTSIDE HOSPITAL,320074,0,,87114.0,2018
1.0,1,CARE UNIT HOSPITAL OF ALBUQUERQUE,320075,7,19850601.0,87102.0,2018
1.0,1,PRESBYTERIAN NORTHSIDE HOSPITAL,320076,4,19931203.0,87109.0,2018
1.0,1,CUBA HOSPITAL,320077,1,19881130.0,87013.0,2018
1.0,1,PRESBYTERIAN KASEMAN HOSPITAL,320079,1,20061001.0,87110.0,2018
1.0,1,CARE UNIT HOSP OF ALBUQUERQUE,320080,1,19930305.0,87102.0,2018
1.0,1,PARK CENTER,320081,4,19921202.0,87109.0,2018
1.0,1,THC-ALBUQUERQUE,320082,7,19940630.0,87102.0,2018
1.0,1,HEART HOSPITAL OF NEW MEXICO,320083,1,20110801.0,87102.0,2018
1.0,1,ROOSEVELT GENERAL HOSPITAL,320084,0,,88130.0,2018
1.0,1,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,0,,88011.0,2018
1.0,1,LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,0,,88201.0,2018
1.0,1,CHRISTUS ST VINCENT PHYSICIANS MEDICAL CENTER,320087,1,20110901.0,87505.0,2018
1.0,1,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,320088,1,20090301.0,88011.0,2018
1.0,1,UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,0,,87144.0,2018
1.0,1,PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,0,,87507.0,2018
1.0,1,HORTON MEMORIAL HOSPITAL,330001,1,20020831.0,10940.0,2018
1.0,1,PENINSULA HOSPITAL CENTER,330002,1,20120409.0,11691.0,2018
1.0,1,ALBANY MEMORIAL HOSPITAL,330003,0,,12204.0,2018
1.0,1,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,0,,12401.0,2018
1.0,1,KALEIDA HEALTH,330005,0,,14210.0,2018
1.0,1,ST JOSEPH'S MEDICAL CENTER,330006,0,,10701.0,2018
1.0,1,DEGRAFF MEMORIAL HOSPITAL,330007,1,19980401.0,14120.0,2018
1.0,1,WYOMING COUNTY COMMUNITY HOSPITAL,330008,0,,14569.0,2018
1.0,1,BRONX-LEBANON HOSPITAL CENTER,330009,0,,10456.0,2018
1.0,1,AMSTERDAM MEMORIAL HOSPITAL,330010,1,20090601.0,12010.0,2018
1.0,1,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,0,,13905.0,2018
1.0,1,PRESBYTERIAN HOSPITAL,330012,1,19980101.0,10032.0,2018
1.0,1,ALBANY MEDICAL CENTER HOSPITAL,330013,0,,12208.0,2018
1.0,1,JAMAICA HOSPITAL MEDICAL CENTER,330014,0,,11418.0,2018
1.0,1,MERCY HOSPITAL OF WATERTOWN,330015,1,19910201.0,13601.0,2018
1.0,1,THE HOSPITAL,330016,1,20050831.0,13838.0,2018
1.0,1,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,0,,11229.0,2018
1.0,1,MARY MCCLELLAN HOSPITAL,330020,7,20020831.0,12816.0,2018
1.0,1,MOHAWK VALLEY GENERAL HOSPITAL,330022,1,19911026.0,13357.0,2018
1.0,1,VASSAR BROTHERS MEDICAL CENTER,330023,0,,12601.0,2018
1.0,1,MOUNT SINAI HOSPITAL,330024,0,,10029.0,2018
1.0,1,"INTER-COMMUNITY MEMORIAL HOSPITAL AT NEWFANE, INC.",330025,1,20090201.0,14108.0,2018
1.0,1,NASSAU UNIVERSITY MEDICAL CENTER,330027,0,,11554.0,2018
1.0,1,RICHMOND UNIVERSITY MEDICAL CENTER,330028,0,,10304.0,2018
1.0,1,SHEEHAN MEMORIAL HOSPITAL,330029,1,20120531.0,14203.0,2018
1.0,1,NEWARK-WAYNE COMMUNITY HOSPITAL,330030,0,,14513.0,2018
1.0,1,CHENANGO MEMORIAL HOSPITAL,330033,0,,13815.0,2018
1.0,1,UNION HOSPITAL,330034,1,19990928.0,10458.0,2018
1.0,1,COMMUNITY HOSPITAL AT DOBBS FERRY,330036,1,20090401.0,10522.0,2018
1.0,1,LAKESIDE MEMORIAL HOSPITAL,330037,1,20130426.0,14420.0,2018
1.0,1,ST JEROME HOSPITAL,330038,1,19991231.0,14020.0,2018
1.0,1,CUBA MEMORIAL HOSPITAL,330039,4,19960227.0,14727.0,2018
1.0,1,PARKWAY HOSPITAL,330041,1,20081107.0,11375.0,2018
1.0,1,SOUTHSIDE HOSPITAL,330043,0,,11706.0,2018
1.0,1,FAXTON-ST LUKE'S HEALTHCARE,330044,0,,13503.0,2018
1.0,1,HUNTINGTON HOSPITAL,330045,0,,11743.0,2018
1.0,1,MOUNT SINAI WEST,330046,0,,10019.0,2018
1.0,1,ST MARY'S HOSPITAL AT AMSTERDAM,330047,0,,12010.0,2018
1.0,1,FAXTON - CHILDRENS HOSPITAL,330048,1,20000101.0,13502.0,2018
1.0,1,NORTHERN DUTCHESS HOSPITAL,330049,0,,12572.0,2018
1.0,1,BAPTIST MEDICAL CENTER OF NEW YORK,330050,5,19871009.0,11208.0,2018
1.0,1,MEMORIAL HOSPITAL OF GREENE COUNTY,330052,1,19880101.0,12414.0,2018
1.0,1,MEDINA MEMORIAL HOSPITAL,330053,7,20150125.0,14103.0,2018
1.0,1,NEW YORK-PRESBYTERIAN/QUEENS,330055,0,,11355.0,2018
1.0,1,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,0,,11201.0,2018
1.0,1,ST PETER'S HOSPITAL,330057,0,,12208.0,2018
1.0,1,GENEVA GENERAL HOSPITAL,330058,0,,14456.0,2018
1.0,1,MONTEFIORE MEDICAL CENTER,330059,0,,10467.0,2018
1.0,1,NEW YORK-PRESBYTERIAN HOSPITAL,330061,1,20180401.0,10708.0,2018
1.0,1,SCHUYLER HOSPITAL,330062,7,20050824.0,14865.0,2018
1.0,1,NEW YORK DOWNTOWN HOSPITAL,330064,0,,10038.0,2018
1.0,1,NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,0,,14302.0,2018
1.0,1,ST CLARE'S HOSPITAL,330066,1,20080616.0,12304.0,2018
1.0,1,ST FRANCIS HOSPITAL,330067,1,20140509.0,12601.0,2018
1.0,1,OUR LADY OF MERCY MEDICAL CENTER,330072,1,20080723.0,10466.0,2018
1.0,1,UNITED MEMORIAL MEDICAL CENTER,330073,0,,14020.0,2018
1.0,1,F F THOMPSON HOSPITAL,330074,0,,14424.0,2018
1.0,1,ALBERT LINDLEY LEE MEMORIAL HOSPITAL,330075,1,20090426.0,13069.0,2018
1.0,1,STATEN ISLAND UNIVERSITY HOSPITAL-SOUTH - CLOSED,330076,1,19890701.0,10309.0,2018
1.0,1,LAFAYETTE GENERAL HOSP,330077,1,19860210.0,14213.0,2018
1.0,1,SISTERS OF CHARITY HOSPITAL,330078,0,,14214.0,2018
1.0,1,ADIRONDACK MEDICAL CENTER,330079,0,,12983.0,2018
1.0,1,LINCOLN MEDICAL & MENTAL HEALTH CENTER,330080,0,,10451.0,2018
1.0,1,LEONARD HOSPITAL,330082,7,19950101.0,12182.0,2018
1.0,1,ALICE HYDE MEDICAL CENTER,330084,0,,12953.0,2018
1.0,1,AURELIA OSBORN FOX MEMORIAL HOSPITAL,330085,0,,13820.0,2018
1.0,1,MONTEFIORE MOUNT VERNON HOSPITAL,330086,0,,10550.0,2018
1.0,1,EASTERN LONG ISLAND HOSPITAL,330088,0,,11944.0,2018
1.0,1,ARNOT OGDEN MEDICAL CENTER,330090,0,,14905.0,2018
1.0,1,ST JOSEPH HOSPITAL OF CHEEKTOWAGA NEW YORK,330091,1,20090331.0,14225.0,2018
1.0,1,MARGARETVILLE MEMORIAL HOSPITAL,330092,7,20000530.0,12455.0,2018
1.0,1,COLUMBIA MEMORIAL HOSPITAL,330094,0,,12534.0,2018
1.0,1,CATHOLIC HEALTH SYSTEM AT OUR LADY OF VICTORY,330095,1,20030701.0,14218.0,2018
1.0,1,JONES MEMORIAL HOSPITAL,330096,0,,14895.0,2018
1.0,1,SOLDIERS & SAILORS MEMORIAL HOSPITAL OF YATES COUN,330097,7,20051013.0,14527.0,2018
1.0,1,N Y EYE AND EAR INFIRMARY,330100,0,,10003.0,2018
1.0,1,NEW YORK-PRESBYTERIAN HOSPITAL,330101,0,,10065.0,2018
1.0,1,KENMORE MERCY HOSPITAL,330102,0,,14217.0,2018
1.0,1,OLEAN GENERAL HOSPITAL,330103,0,,14760.0,2018
1.0,1,NYACK HOSPITAL,330104,0,,10960.0,2018
1.0,1,NORTH SHORE UNIVERSITY HOSPITAL,330106,0,,11030.0,2018
1.0,1,PECONIC BAY MEDICAL CENTER,330107,0,,11901.0,2018
